JournalId,NormalizedName,Reason,Issn,num_journal_publication,num_journal_author,num_journal_affiliation,journal_year_first_publish,journal_avg_hindex,journal_avg_first_author_hindex,journal_avg_last_author_hindex,journal_avg_middle_author_hindex,total_num_journal_reference,total_num_journal_cited,journal_paper_reference_num,journal_paper_cited_num,journal_journal_reference_num,journal_journal_cited_num,journal_num_author_referenced,journal_num_author_cited,journal_num_affiliation_referenced,journal_num_affiliation_cited,journal_num_journal_self_reference,journal_num_author_self_reference,journal_num_affiliation_self_reference,journal_num_journal_self_cited,journal_num_author_self_cited,journal_num_affiliation_self_cited
2737916383,tropical medicine and infectious disease,Still in DOAJ index,2414-6366,715,3724,3724,2016,14.91944107770928,10.182758620689656,20.274125874125875,10.872526278407204,27498,3824,23381,3174,2841,813,101463,18858,4304,2166,135,533,522,250,291,280
2738866478,ts cuadernos de trabajo social,Still in DOAJ index,0719-6520,108,12,12,2006,2.053571428571429,1.9523809523809523,0.48148148148148145,0.43333333333333335,46,14,46,14,19,9,69,46,15,20,1,1,0,1,0,1
2739339909,tsaqafah,Still in DOAJ index,1411-0334,250,26,26,2009,2.059294871794872,2.138888888888889,0.308,0.6011904761904762,125,105,123,96,26,17,179,207,28,23,0,0,0,0,2,1
142960510,tuberculosis and respiratory diseases,Still in DOAJ index,2005-6184,4268,5450,5450,1954,4.881729384556947,4.422776911076443,3.676194939081537,2.3372352963953533,36105,8367,28463,6718,2500,1716,116148,34119,3116,2325,620,390,417,730,287,281
12644804,tumor biology,Still in DOAJ index,1423-0380,9255,33944,33944,1984,9.7354192208081,5.396166134185304,13.73614262560778,7.100886311379121,256884,131609,169917,99983,4955,4947,570609,431497,5838,5902,2446,3129,3617,2441,2888,3284
2764692716,turkish journal of education,Still in DOAJ index,2147-2858,220,57,57,2012,3.1709349593495935,2.6,2.2954545454545454,3.032552083333333,555,320,543,297,223,102,1029,632,256,125,2,5,2,2,19,2
2764591159,turkish journal of emergency medicine,Still in DOAJ index,2452-2473,637,1226,1226,2006,4.479284094590217,3.8019323671497585,4.06436420722135,2.716052227342549,5532,2189,5325,2125,1494,1072,24081,10066,1822,1533,30,50,40,28,32,23
2764602847,turkish journal of forestry,Still in DOAJ index,2149-3898,806,243,243,2000,3.2168433451118967,3.195852534562212,1.5397022332506203,1.9320083682008367,1670,652,1610,562,473,190,3655,1375,545,190,13,30,8,16,72,6
2737282063,turkish journal of islamic economics,Still in DOAJ index,2148-3809,124,34,34,2014,5.0472222222222225,4.333333333333333,1.967741935483871,3.888888888888889,220,92,218,86,96,20,396,202,103,35,0,2,2,0,6,3
175895065,tydskrif vir letterkunde,Still in DOAJ index,2309-9070,1350,189,189,2003,2.313503305004722,2.300872093023256,1.177037037037037,0.5,1585,664,1465,552,251,135,1660,605,132,114,25,22,14,33,25,34
98946164,tyndale bulletin,Still in DOAJ index,2752-7042,121,5,5,1990,2.59375,2.6129032258064515,0.6363636363636364,0.0,187,85,187,84,24,18,214,93,9,29,0,0,0,0,0,0
2764739756,ukrainian food journal,Still in DOAJ index,2304-974X,529,26,26,2012,3.411184523809523,2.753731343283582,1.117202268431002,1.129517349575489,206,346,206,311,91,120,731,1374,171,266,1,3,0,2,28,0
130447213,ultrasonics sonochemistry,Still in DOAJ index,1350-4177,5574,13904,13904,1994,11.082090866110958,6.192607003891051,14.51237890204521,9.050799751678769,190476,173086,104319,81961,4968,3857,276321,231588,6275,5678,4416,4032,3842,3967,3727,3588
2739348629,ultrasonography,Still in DOAJ index,2288-5919,1073,1257,1257,1993,9.603405572224249,7.850943396226415,9.109972041006523,6.866070227532677,11595,4094,9261,3528,1374,1054,37575,15829,1985,1509,157,225,220,156,140,123
2738860324,ultrasound international open,Still in DOAJ index,2199-7152,135,464,464,2015,13.844044212428575,10.178571428571429,17.044444444444444,9.4165547735768,2649,707,2417,666,676,320,12080,3600,1245,660,13,47,39,9,37,30
2737312669,ulul albab,Still in DOAJ index,1858-4349,34,22,22,2011,2.261904761904762,2.25,0.38235294117647056,0.2333333333333333,63,9,63,9,12,3,89,14,9,4,0,1,0,0,0,0
2764981141,underground space,Still in DOAJ index,2096-2754,724,606,606,1976,11.88695935164189,9.423312883435583,3.4544198895027622,8.527554563492066,6029,1380,4776,1203,692,304,9740,3876,1178,636,43,136,152,43,71,82
2765064708,unesa journal of chemistry,Still in DOAJ index,2252-8180,256,57,57,2012,1.1627906976744187,1.0,0.1953125,0.0,145,62,139,59,51,12,362,174,68,15,6,3,0,7,3,0
181701687,uniletras,Still in DOAJ index,0101-8698,463,35,35,1994,2.5985915492957745,2.25,0.326133909287257,0.7380952380952381,163,84,161,83,45,26,227,156,40,38,0,1,1,0,2,3
2737993871,unilus ensino e pesquisa,Still in DOAJ index,2318-2083,908,256,256,2013,3.122863450015768,3.5934959349593494,1.2929515418502202,0.7390073106447377,914,109,895,106,436,21,3516,490,552,52,2,6,6,2,3,2
2737774819,universe,Still in DOAJ index,2218-1997,1166,2702,2702,1978,19.958093539741046,18.79673135852911,18.36277873070326,17.10109489100164,66157,6975,46594,5136,1022,230,149552,22762,3041,1377,278,846,79,386,436,48
2739422520,university of bologna law review,Still in DOAJ index,2531-6133,62,0,0,2016,6.148148148148148,6.0,2.6451612903225805,2.5,0,56,0,56,0,24,0,103,0,54,0,0,0,0,0,2
2738354140,university of ottawa journal of medicine,Still in DOAJ index,2292-650X,221,72,72,2014,6.9653729071537285,4.804347826086956,2.8054298642533935,1.8954106280193235,702,99,700,98,389,61,3875,387,581,107,0,2,6,0,5,7
2737498631,unnes journal of mathematics education,Still in DOAJ index,2252-6927,230,62,62,2012,1.7576,2.35,0.8173913043478261,0.5924908424908425,104,178,96,160,27,22,146,409,15,26,4,1,4,4,3,18
2737532880,unnes journal of public health,Still in DOAJ index,2252-6781,299,30,30,2012,1.9361757105943151,1.7391304347826086,0.705685618729097,1.0368663594470047,72,293,64,265,15,43,155,740,24,68,0,0,0,0,7,8
2736897264,unnes law journal,Still in DOAJ index,2252-6536,57,13,13,2012,1.0,1.0,0.017543859649122806,0.0,34,9,26,9,1,1,37,16,1,7,0,0,0,0,0,0
118285737,upsala journal of medical sciences,Still in DOAJ index,2000-1967,1654,3551,3551,1972,11.131533104847707,9.468333333333334,10.955864570737607,7.666536121751953,39398,17645,35174,16526,3587,4113,125232,66602,3371,3550,362,901,692,380,581,457
2764897596,urban library journal,Still in DOAJ index,1944-9682,125,103,103,2007,2.020408163265306,1.8444444444444446,0.704,0.125,627,201,605,181,218,61,1073,357,256,127,5,9,3,3,1,1
52244811,urbani izziv,Still in DOAJ index,0353-6483,891,234,234,1994,5.503740374037404,5.4449339207048455,1.7317620650953984,2.1966942148760333,3474,1254,2691,958,651,278,4080,1883,693,456,61,66,10,94,100,15
50263657,urological science,Still in DOAJ index,1879-5226,1200,921,921,2010,9.131502564090741,6.307086614173229,8.748333333333333,5.58186018210555,8452,856,7370,815,1160,402,28142,3833,1707,709,31,108,127,33,38,52
2764378604,urology case reports,Still in DOAJ index,2214-4420,1855,6341,6341,2013,7.75115324469994,4.094462540716612,8.423180592991914,4.365789703675366,8349,2032,7480,1841,1347,630,32325,9380,1900,1103,115,99,101,111,49,51
95342291,urology journal,Still in DOAJ index,1735-1308,1541,2738,2738,1997,5.859588422308198,5.476555839727196,5.646333549643089,3.9923989998510305,13227,8864,12028,8045,1690,1955,42210,34277,1958,2293,133,152,125,171,197,213
2737575661,urvio,Still in DOAJ index,1390-3691,160,21,21,2007,1.66,1.673913043478261,0.4375,0.23076923076923078,179,106,179,92,63,32,246,165,74,59,1,1,4,2,1,5
16518550,utrecht journal of international and european law,Still in DOAJ index,2053-5341,129,32,32,2010,3.4345238095238098,3.5294117647058822,1.255813953488372,1.7777777777777777,407,293,398,288,140,86,560,386,152,160,0,4,3,0,9,7
93764904,vadose zone journal,Still in DOAJ index,1539-1663,2305,5380,5380,2002,11.877242626709876,8.040154813739719,14.554013015184381,11.468028853206386,90467,58270,46480,32587,2428,2046,86982,72538,3377,3645,1507,1899,1682,1596,1690,1530
2737112078,valenciana,Still in DOAJ index,2007-2538,410,42,42,2008,1.7454545454545454,1.766355140186916,0.43658536585365854,0.0,291,93,287,90,59,31,356,128,59,38,1,1,0,1,2,3
2764825946,vascular specialist international,Still in DOAJ index,2288-7989,348,901,901,2011,7.23217174000402,6.025773195876289,7.385057471264368,5.309904817404821,5966,726,5204,696,944,308,21125,3529,1396,559,43,69,63,45,24,24
2764837078,veins and lymphatics,Still in DOAJ index,2279-7483,292,214,214,2012,11.549414765906365,10.462962962962964,11.020547945205479,7.586885714285713,1572,378,1214,296,363,115,4297,1070,565,230,21,47,32,29,51,30
2737421451,verba hispanica,Still in DOAJ index,0353-9660,514,29,29,1991,1.6388888888888888,1.5642857142857143,0.4377431906614786,1.375,383,185,381,176,58,47,454,205,38,59,2,4,3,2,7,5
2736394884,veredas do direito,Still in DOAJ index,1806-3845,16,15,15,2004,2.8095238095238098,2.2,1.25,1.5,77,5,77,5,23,3,166,9,42,6,1,2,2,1,2,2
2498846612,vertebrate zoology,Still in DOAJ index,1864-5755,77,213,213,1981,12.608563288563289,10.982456140350877,13.519480519480519,9.539137741046831,1865,217,1656,208,382,100,4235,721,832,252,2,32,3,3,25,5
2751822536,vestnik dermatologii i venerologii,Still in DOAJ index,0042-4609,9192,637,637,1949,2.6839030995280995,3.3947368421052633,0.015557006092254135,0.0615435640156064,2471,1094,2305,940,586,379,10502,3582,1090,572,19,15,9,24,23,9
2738797562,vestnik transplantologii i iskusstvennyh organov,Still in DOAJ index,1995-1191,31,33,33,2009,1.4,1.6,0.06451612903225806,0.22416225749559085,103,9,103,9,37,8,608,53,129,5,0,0,0,0,1,0
2737082916,vestnik za tuje jezike,Still in DOAJ index,1855-8453,3,0,0,2010,1.5,1.0,0.6666666666666666,0.0,0,2,0,2,0,2,0,5,0,3,0,0,0,0,0,0
125304229,veterinaria,Still in DOAJ index,0372-6827,8255,220,220,1947,4.254986541582552,3.0,0.21066020593579649,0.3515399919411706,1034,1208,1018,1067,350,400,3665,4537,435,632,3,14,1,5,44,14
2898580889,veterinary and animal science,Still in DOAJ index,2451-943X,190,938,938,2016,8.679689297450103,4.940298507462686,10.378947368421052,6.515664764528399,6016,532,5875,524,1567,220,23489,2641,1995,558,6,108,107,6,39,37
159297636,veterinary quarterly,Still in DOAJ index,1875-5941,1653,3591,3591,1979,5.958429487762472,4.774972557628979,4.833030852994555,4.279035243782434,37886,27594,33163,23722,2910,2304,99988,74437,3110,3042,432,649,531,430,531,471
2737379694,veterinary sciences,Still in DOAJ index,2306-7381,821,3453,3453,2008,11.30425169622045,7.140532544378698,15.367844092570037,8.845575657385249,36183,3098,33517,2790,4238,755,131008,14075,4493,1625,108,561,542,135,277,265
2486636169,vietnam journal of computer science,Still in DOAJ index,2196-8896,196,482,482,2014,8.195244328097731,6.748538011695906,8.88265306122449,5.845915032679739,4469,1116,4187,1039,909,280,10188,2441,1589,674,12,141,115,9,65,55
2764990674,view journal of european television history and culture,Still in DOAJ index,2213-0969,216,7,7,2012,3.536666666666667,3.3603603603603602,1.8611111111111112,1.962962962962963,55,231,55,180,32,71,84,248,26,110,0,1,0,0,29,29
2484688887,virulence,Still in DOAJ index,2150-5608,1505,5956,5956,2010,16.765999323921957,10.212034383954155,23.91362126245847,13.02076032202911,80320,33722,64369,28740,3632,3558,229196,125518,5178,4986,551,1163,1089,620,827,749
2734951655,virus evolution,Still in DOAJ index,2057-1577,578,2389,2389,2000,21.94450424048018,9.864541832669323,32.60553633217993,18.509061885264643,21982,8691,15096,6716,1347,777,62123,35217,3058,2781,206,359,350,137,256,258
2764627438,virus reviews & research,Still in DOAJ index,1519-2563,327,274,274,1996,5.518134183891229,4.032467532467533,5.740061162079511,2.78205888514929,1397,324,1347,287,445,119,5610,1271,655,151,7,34,6,10,51,5
2739282547,visegrad journal on bioeconomy and sustainable development,Still in DOAJ index,1339-3367,124,180,180,2012,2.714975845410628,2.1538461538461537,1.1451612903225807,1.4200680272108845,892,229,868,219,367,75,2250,635,557,171,13,16,10,14,9,5
2738207158,viso,Still in DOAJ index,1981-4062,261,1,1,2007,1.922077922077922,1.922077922077922,0.5517241379310345,0.0,1,25,1,24,1,8,1,34,1,12,0,0,0,0,1,1
2898150413,visual informatics,Still in DOAJ index,2468-502X,104,407,407,2017,14.510853743206683,9.569767441860465,23.134615384615383,8.994592100406054,4413,887,3846,786,639,184,9525,2571,1216,565,21,80,80,17,36,39
2739027413,voennyi sbornik,Still in DOAJ index,2309-6322,15,3,3,2015,0.0,0.0,0.0,0.0,5,0,5,0,2,0,6,0,2,0,0,0,0,0,0,0
75685326,voices,Still in DOAJ index,1504-1611,265,68,68,1994,6.134107468123862,5.564814814814815,2.660377358490566,4.917980295566502,509,238,467,198,173,81,803,352,184,140,1,14,9,1,19,19
80347152,voluntas,Still in DOAJ index,2179-3786,2195,2363,2363,1990,5.873747645695857,5.1689768976897685,4.5685649202733485,5.913880510897217,63691,27390,37937,16825,3815,2606,47758,24858,3026,2744,1054,864,753,1008,652,589
2738205203,waikato journal of education,Still in DOAJ index,2382-0373,523,211,211,2000,5.16476858600583,5.19672131147541,3.705544933078394,2.7338274932614555,3838,1663,3401,1475,724,407,4642,2337,571,364,31,59,50,26,112,113
2739205132,walailak journal of science and technology,Still in DOAJ index,2228-835X,176,452,452,2006,5.339909297052154,4.584158415841584,4.659090909090909,4.106825396825398,3657,525,3578,524,1419,299,11476,1754,1642,477,7,68,69,6,32,36
2738560451,wartazoa,Still in DOAJ index,0216-6461,146,7,7,2006,3.8049295774647884,3.204081632653061,1.86986301369863,3.1193693693693696,144,145,143,142,77,49,473,587,90,89,0,0,0,0,6,2
207806050,water policy,Still in DOAJ index,1996-9759,1504,2675,2675,1996,6.849651904755207,5.283996299722479,5.754654255319149,6.182114726232375,26067,24010,20423,16830,2669,1981,40019,37292,3061,3237,527,585,574,666,676,660
2764536960,water science and engineering,Still in DOAJ index,1674-2370,801,1886,1886,1970,6.294513533102981,4.264900662251655,3.337078651685393,2.4944357156286086,12177,4073,11298,3750,1735,853,28364,13622,2320,1757,101,211,298,138,138,231
53450646,water science and technology,Still in DOAJ index,1996-9732,24345,30192,30192,1972,6.370750347645683,4.353767560664112,5.727870199219552,4.073260819911101,184645,434095,122327,213333,5525,6794,275918,437021,6595,8173,6565,6304,5986,8218,10327,10198
2764910498,water supply,Still in DOAJ index,1607-0798,1685,4562,4562,1979,7.374454506110476,5.0190677966101696,5.713946587537092,4.8704911684218155,31752,4647,27948,4249,3244,809,77890,14100,4320,1881,163,592,698,237,330,324
2764450071,weather and climate extremes,Still in DOAJ index,2212-0947,352,1162,1162,2013,14.012593331708164,9.08,15.860795454545455,13.687477266764457,15238,7510,11341,6369,1270,1013,27529,22258,2287,2497,110,266,256,106,172,171
2764388058,web ecology,Still in DOAJ index,2193-3081,213,582,582,2000,11.991727555219617,10.047904191616766,12.178403755868544,9.196661041465768,7727,1792,7206,1745,1041,557,16752,5742,1617,1055,17,148,121,24,96,88
175034139,wildlife biology,Still in DOAJ index,1903-220X,1185,3216,3216,1995,9.416329191118463,6.219119226638024,10.80337552742616,8.188355990987569,38328,24150,25098,15924,1742,1234,45746,35130,2499,2449,556,905,603,505,787,553
79495670,wind energy,Still in DOAJ index,1099-1824,1752,3413,3413,1986,9.58635977150503,5.2360163710777625,11.689497716894977,9.42975706304474,35316,49013,19689,24976,1476,1611,35249,45772,2515,2950,1136,1182,1066,961,1045,962
2737019403,windsor yearbook of access to justice,Still in DOAJ index,0710-0841,262,12,12,1981,3.7432712215320914,3.6858974358974357,2.1946564885496183,1.7666666666666666,108,347,108,308,42,115,163,399,65,141,0,0,0,0,20,16
2898343181,wine economics and policy,Still in DOAJ index,2212-9774,167,285,285,2012,7.554333333333334,6.860294117647059,6.6706586826347305,6.284511784511784,4324,2388,3329,1695,815,567,6186,4832,1088,909,64,75,65,66,76,59
11350316,wirtschaftsdienst,Still in DOAJ index,1613-978X,10765,769,769,1949,5.649458420913435,5.913193039255362,2.5245703669298654,4.052405297878339,2609,5934,2350,4546,435,533,4247,5973,604,577,112,238,84,178,399,123
2913398011,world electric vehicle journal,Still in DOAJ index,2032-6653,1171,2623,2623,2007,7.194583779449249,4.276946107784431,6.38599487617421,4.491737673717078,11488,6109,9572,5206,1201,580,24633,14166,2178,1615,165,418,101,198,307,84
2765062362,world journal of nuclear medicine,Still in DOAJ index,1607-3312,824,1136,1136,2002,8.677093081447671,7.19496855345912,7.940533980582524,4.525564320706502,4577,1666,4292,1572,951,636,20803,7904,1494,1055,31,77,61,35,60,48
94467390,world rabbit science,Still in DOAJ index,1257-5011,831,1608,1608,1996,6.706155282625876,5.8216039279869065,6.232250300842359,5.217235626753395,10397,7679,7108,3643,1373,670,20086,10455,1482,898,338,288,231,397,302,271
2736552652,yafteh,Still in DOAJ index,1563-0773,883,76,76,2004,4.213488975356679,3.6036866359447006,1.345413363533409,1.5007502308402576,244,538,243,504,186,277,1047,2083,244,149,0,0,4,0,28,23
2914711198,yeungnam university journal of medicine,Still in DOAJ index,2384-0293,1565,1975,1975,1984,4.278581282797435,3.783505154639175,2.3584664536741213,1.5058792611211962,11961,746,11805,720,2454,390,59201,3146,2408,491,26,60,93,33,20,33
107862393,yonsei medical journal,Still in DOAJ index,1976-2437,4927,10668,10668,1960,7.60464088984987,5.153412462908012,8.892023543738583,5.863591585249815,80382,59057,74183,56710,5087,7216,315754,245760,4917,5801,618,1289,1436,641,1273,1536
2764800173,zanco journal of medical sciences,Still in DOAJ index,1995-5596,481,388,388,2008,3.107660455486543,2.152941176470588,0.8981288981288982,0.5327380952380952,3373,338,3282,333,1257,140,13041,1153,1256,214,4,3,6,4,5,9
2764551740,zanco journal of pure and applied sciences,Still in DOAJ index,2218-0230,530,336,336,2013,2.9502499999999996,2.3555555555555556,0.960377358490566,1.072635135135135,2901,259,2836,244,1283,135,8798,840,1266,232,2,24,5,3,23,6
2736581153,zapiski historyczne,Still in DOAJ index,2449-8637,571,44,44,1955,1.5294117647058822,1.5084745762711864,0.30297723292469353,0.0,365,148,354,130,35,18,467,159,33,32,11,5,4,11,10,3
2738142490,zaporožskij medicinskij žurnal,Still in DOAJ index,2306-4145,118,154,154,2012,1.661904761904762,1.7142857142857142,0.01694915254237288,0.07660818713450292,444,9,443,9,317,5,2537,36,506,9,0,0,0,0,0,0
2738877599,zbornik radova akademije umetnosti,Still in DOAJ index,2334-8666,84,37,37,2014,3.75,3.6666666666666665,0.36904761904761907,0.3333333333333333,246,13,246,12,79,4,361,15,56,2,2,4,0,2,2,0
2736430664,zbornik znanstvenih razprav,Still in DOAJ index,1854-3839,24,0,0,2011,1.3333333333333333,1.3333333333333333,0.08333333333333333,0.0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
2737565336,zeithistorische forschungen,Still in DOAJ index,1612-6041,62,3,3,2005,4.2555555555555555,4.44,1.8709677419354838,3.25,11,47,11,46,5,14,11,55,4,28,0,0,0,0,2,1
2738140372,zeszyty teoretyczne rachunkowości,Still in DOAJ index,2391-677X,1576,424,424,2000,2.6307516684229015,2.732362821948488,1.368020304568528,1.997340425531915,7281,3120,5520,1771,791,94,7449,1261,1136,100,312,184,76,334,231,95
2737843162,zhishi guanli luntan,Still in DOAJ index,2095-5472,37,0,0,2017,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736412732,zona franca,Still in DOAJ index,2545-6504,105,0,0,1999,2.2222222222222223,2.0,0.5142857142857142,0.1,0,19,0,18,0,10,0,25,0,14,0,0,0,0,1,2
118634233,zoological research,Still in DOAJ index,2095-8137,3871,3102,3102,1980,6.629523747203381,5.427906976744186,2.7455437871351074,1.7759016278111175,22020,8327,18684,6409,2502,1445,79400,26481,3420,2147,234,351,393,328,366,422
2764429979,zoosystematics and evolution,Still in DOAJ index,1435-1935,687,913,913,1939,6.26358403571301,5.268714011516315,5.9723435225618635,5.538858363858363,12084,2887,9795,2465,1004,496,16638,6067,1581,1087,129,314,130,127,240,122
2736507771,acervo,Journal not adhering to Best practice,0102-700X,647,19,19,1995,2.229861111111111,2.1717171717171717,0.7357032457496137,1.0588235294117647,58,333,58,281,15,75,74,410,9,85,1,0,0,2,13,8
13330807,advances in geosciences,Suspected editorial misconduct by publisher,2163-3967,1701,2960,2960,2001,7.941201302638668,5.877873563218391,4.37037037037037,4.681677935230237,14698,13646,12132,11915,1417,1423,30038,35096,2112,2690,167,619,510,218,559,467
2736568604,biotemas,Journal not adhering to Best practice,0103-1643,1556,2810,2810,1986,3.9013299544240128,2.719373219373219,3.1696658097686377,2.1035338821888527,15923,6461,13579,5319,2047,902,34763,17285,2106,993,198,381,391,205,420,421
146960544,brazilian journal of infectious diseases,Journal not adhering to Best practice,1413-8670,3223,8487,8487,1997,7.304982483213722,5.207814269535674,7.957493018926466,3.905721091399034,46563,29441,39402,25879,3322,4010,158417,110885,4034,4434,511,891,854,473,799,797
63371229,cadernos cedes,Journal not adhering to Best practice,0101-3262,605,582,582,1984,3.028059701492538,2.98961937716263,1.421487603305785,1.0833333333333333,1790,3754,1577,3320,357,305,2153,6409,335,299,26,99,113,24,72,127
103976430,chinese medicine,Suspected editorial misconduct by publisher, 2151-1918,1169,4580,4580,2006,8.122305836390733,4.732432432432432,10.615055603079556,5.23379233317662,40764,13250,36774,11475,4537,2230,162482,54682,4625,3224,267,540,559,328,366,377
2737444823,colloquium agrariae,Journal not adhering to Best practice,1809-8215,648,468,468,2005,4.554410616705701,2.9575289575289574,3.197530864197531,2.35302343159486,1458,420,1411,403,415,121,5018,1928,465,119,6,32,25,6,29,16
2737038756,colombia forestal,Journal not adhering to Best practice,0120-0739,417,158,158,1990,4.704033970276009,3.2409638554216866,1.5059952038369304,1.5491652274035694,1230,551,1179,476,339,177,3605,1620,647,256,10,20,24,11,25,55
