Journal_Title_Normalized,added,Journal Title,ISSN,Remove_Date,Add_Date,Reason,Data Source,URL,reason_category
sociological jurisprudence journal,True,Sociological Jurisprudence Journal,2615-8795,1677-09-22,2019-06-07,Still in DOAJ index,DOAJ,https://ejournal.warmadewa.ac.id/index.php/sjj/index,interesting reason
sociological science,True,Sociological Science,2330-6696,1677-09-22,2017-06-20,Still in DOAJ index,DOAJ,https://www.sociologicalscience.com/,interesting reason
sociologie românească,True,Sociologie Românească,1220-5389,1677-09-22,2020-08-14,Still in DOAJ index,DOAJ,https://revistasociologieromaneasca.ro/,interesting reason
sociologija,True,Sociologija,2406-0712,1677-09-22,2020-04-23,Still in DOAJ index,DOAJ,http://www.doiserbia.nb.rs/journal.aspx?issn=0038-0318,interesting reason
sociologija: mintis ir veiksmas,True,Sociologija: Mintis ir Veiksmas,1392-3358,1677-09-22,2019-04-09,Still in DOAJ index,DOAJ,http://www.journals.vu.lt/sociologija-mintis-ir-veiksmas,interesting reason
sociología del trabajo,True,Sociología del Trabajo,0210-8364,1677-09-22,2018-07-06,Still in DOAJ index,DOAJ,http://revistas.ucm.es/index.php/STRA/,interesting reason
sociología histórica,True,Sociología Histórica,2255-3851,1677-09-22,2014-11-07,Still in DOAJ index,DOAJ,http://revistas.um.es/sh,interesting reason
sociološki pregled,True,Sociološki Pregled,0085-6320,1677-09-22,2018-01-17,Still in DOAJ index,DOAJ,http://scindeks.ceon.rs/journalDetails.aspx?issn=0085-6320&lang=en,interesting reason
sociopoética,True,Sociopoética,1980-7848,1677-09-22,2019-05-23,Still in DOAJ index,DOAJ,http://revista.uepb.edu.br/index.php/REVISOCIOPOETICA/index,interesting reason
sociopoétiques,True,Sociopoétiques,2497-3610,1677-09-22,2020-06-28,Still in DOAJ index,DOAJ,http://revues-msh.uca.fr/sociopoetiques/,interesting reason
socius,True,Socius,2378-0231,1677-09-22,2020-05-18,Still in DOAJ index,DOAJ,https://journals.sagepub.com/home/srd,interesting reason
sociální pedagogika,True,Sociální Pedagogika,1805-8825,1677-09-22,2015-03-10,Still in DOAJ index,DOAJ,http://soced.cz/,interesting reason
sociální studia,True,Sociální studia,1214-813X,1677-09-22,2019-07-03,Still in DOAJ index,DOAJ,https://journals.muni.cz/socialni_studia,interesting reason
société internationale d’urologie journal,True,Société Internationale d’Urologie Journal,2563-6499,1677-09-22,2021-08-13,Still in DOAJ index,DOAJ,https://siuj.org/index.php/siuj,interesting reason
socjolingwistyka,True,Socjolingwistyka,2545-0468,1677-09-22,2021-07-14,Still in DOAJ index,DOAJ,https://socjolingwistyka.ijp.pan.pl/index.php/SOCJO,interesting reason
socrates,True,Socrates,2256-0548,1677-09-22,2021-03-24,Still in DOAJ index,DOAJ,https://www.rsu.lv/en/socrates,interesting reason
soepra: jurnal hukum kesehatan,True,Soepra: Jurnal Hukum Kesehatan,2548-818X,1677-09-22,2017-10-23,Still in DOAJ index,DOAJ,http://journal.unika.ac.id/index.php/shk,interesting reason
sofia,True,Sofia,1676-417X,1677-09-22,2019-04-28,Still in DOAJ index,DOAJ,http://www.periodicos.ufes.br/sofia/index,interesting reason
soft computing letters,True,Soft Computing Letters,2666-2221,1677-09-22,2021-09-03,Still in DOAJ index,DOAJ,https://www.journals.elsevier.com/soft-computing-letters,interesting reason
soft power: revista euro-americana de teoría e historia de la política,True,Soft Power: Revista Euro-Americana de Teoría e Historia de la Política,2389-8232,1677-09-22,2017-06-13,Still in DOAJ index,DOAJ,http://www.softpowerjournal.com/,interesting reason
softwarex,True,SoftwareX,2352-7110,1677-09-22,2016-11-23,Still in DOAJ index,DOAJ,http://www.journals.elsevier.com/softwarex/,interesting reason
sohag engineering journal,True,Sohag Engineering Journal,2735-5888,1677-09-22,2021-03-25,Still in DOAJ index,DOAJ,https://sej.journals.ekb.eg/,interesting reason
soil,True,Soil,2199-398X,1677-09-22,2016-01-22,Still in DOAJ index,DOAJ,http://www.soil-journal.net/,interesting reason
soil and water research,True,Soil and Water Research,1801-5395,1677-09-22,2016-02-18,Still in DOAJ index,DOAJ,http://www.agriculturejournals.cz/web/swr.htm,interesting reason
soil organisms,True,Soil Organisms,1864-6417,1677-09-22,2018-05-21,Still in DOAJ index,DOAJ,http://www.soil-organisms.org/,interesting reason
soil science annual,True,Soil Science Annual,2300-4975,1677-09-22,2015-05-11,Still in DOAJ index,DOAJ,http://www.soilsa.com/en,interesting reason
soil security,True,Soil Security,2667-0062,1677-09-22,2021-09-24,Still in DOAJ index,DOAJ,https://www.journals.elsevier.com/soil-security,interesting reason
soil systems,True,Soil Systems,2571-8789,1677-09-22,2019-02-11,Still in DOAJ index,DOAJ,http://www.mdpi.com/journal/soilsystems,interesting reason
soils,True,Soils,2411-5126,1677-09-22,2018-05-21,Still in DOAJ index,DOAJ,http://www.mdpi.com/journal/soils,interesting reason
soils and foundations,True,Soils and Foundations,2524-1788,1677-09-22,2021-04-13,Still in DOAJ index,DOAJ,https://www.journals.elsevier.com/soils-and-foundations,interesting reason
soils and rocks,True,Soils and Rocks,1980-9743,1677-09-22,2021-01-25,Still in DOAJ index,DOAJ,https://www.soilsandrocks.com/,interesting reason
sol nascente,True,Sol Nascente,2310-7162,1677-09-22,2022-03-13,Still in DOAJ index,DOAJ,http://revista.ispsn.org/index.php/rsn,interesting reason
sola,True,SOLA,1349-6476,1677-09-22,2019-09-02,Still in DOAJ index,DOAJ,https://www.jstage.jst.go.jp/browse/sola,interesting reason
solar energy advances,True,Solar Energy Advances,2667-1131,1677-09-22,2021-12-20,Still in DOAJ index,DOAJ,https://www.journals.elsevier.com/solar-energy-advances,interesting reason
solar energy and sustainable development,True,Solar Energy and Sustainable Development,2411-9636,1677-09-22,2019-02-24,Still in DOAJ index,DOAJ,http://www.jsesd.csers.ly/index.php/en/,interesting reason
solar-terrestrial physics,True,Solar-Terrestrial Physics,2500-0535,1677-09-22,2018-03-06,Still in DOAJ index,DOAJ,https://naukaru.ru/en/nauka/journal/81/view,interesting reason
soletras revista,True,Soletras Revista,2316-8838,1677-09-22,2017-03-09,Still in DOAJ index,DOAJ,http://www.e-publicacoes.uerj.br/index.php/soletras,interesting reason
solid earth,True,Solid Earth,1869-9529,1677-09-22,2015-06-12,Still in DOAJ index,DOAJ,http://www.solid-earth.net,interesting reason
solid earth sciences,True,Solid Earth Sciences,2451-912X,1677-09-22,2017-03-08,Still in DOAJ index,DOAJ,http://www.journals.elsevier.com/solid-earth-sciences/,interesting reason
solid state electronics letters,True,Solid State Electronics Letters,2589-2088,1677-09-22,2019-07-15,Still in DOAJ index,DOAJ,http://www.keaipublishing.com/en/journals/solid-state-electronics-letters/,interesting reason
solids,True,Solids,2673-6497,1677-09-22,2021-08-31,Still in DOAJ index,DOAJ,https://www.mdpi.com/journal/solids,interesting reason
sophia austral,True,Sophia Austral,0719-5605,1677-09-22,2020-09-24,Still in DOAJ index,DOAJ,http://www.sophiaaustral.cl/index.php/shopiaaustral,interesting reason
sophía: colección de filosofía de la educación,True,Sophía: Colección de Filosofía de la Educación,1390-3861,1677-09-22,2016-03-07,Still in DOAJ index,DOAJ,https://sophia.ups.edu.ec/index.php/sophia/,interesting reason
sorot,True,Sorot,2623-1875,1677-09-22,2020-08-06,Still in DOAJ index,DOAJ,https://sorot.ejournal.unri.ac.id/index.php/JS/index,interesting reason
soshum: jurnal sosial dan humaniora,True,Soshum: Jurnal Sosial dan Humaniora,2088-2262,1677-09-22,2017-10-11,Still in DOAJ index,DOAJ,http://ojs.pnb.ac.id/index.php/SOSHUM,interesting reason
sosial budaya,True,Sosial Budaya,1979-2603,1677-09-22,2018-03-14,Still in DOAJ index,DOAJ,http://ejournal.uin-suska.ac.id/index.php/SosialBudaya,interesting reason
sosio didaktika: social science education journal,True,Sosio Didaktika: Social Science Education Journal,2356-1386,1677-09-22,2016-06-14,Still in DOAJ index,DOAJ,http://journal.uinjkt.ac.id/index.php/SOSIO-FITK,interesting reason
sosio konsepsia: jurnal penelitian dan pengembangan kesejahteraan sosial,True,Sosio Konsepsia: Jurnal Penelitian dan Pengembangan Kesejahteraan Sosial,2502-7921,1677-09-22,2018-10-15,Still in DOAJ index,DOAJ,https://ejournal.kemsos.go.id/index.php/SosioKonsepsia,interesting reason
sosiohumanika,True,Sosiohumanika,1979-0112,1677-09-22,2017-02-16,Still in DOAJ index,DOAJ,http://www.mindamas-journals.com/index.php/sosiohumanika,interesting reason
sosquua revista especializada en gastronomía,True,SosQuua Revista Especializada en Gastronomía,2665-671X,1677-09-22,2021-09-01,Still in DOAJ index,DOAJ,https://cipres.sanmateo.edu.co/ojs/index.php/sosquua,interesting reason
"sostenibilidad, tecnología y humanismo",True,"Sostenibilidad, Tecnología y Humanismo",2216-1864,1677-09-22,2020-09-15,Still in DOAJ index,DOAJ,http://revistas.unitecnar.edu.co/index.php/sth,interesting reason
sosyal ekonomik araştırmalar dergisi,True,Sosyal Ekonomik Araştırmalar Dergisi,2148-3043,1677-09-22,2018-02-26,Still in DOAJ index,DOAJ,http://dergipark.gov.tr/susead,interesting reason
sosyal siyaset konferansları dergisi,True,Sosyal Siyaset Konferansları Dergisi,1304-0103,1677-09-22,2021-09-16,Still in DOAJ index,DOAJ,https://iupress.istanbul.edu.tr/en/journal/jspc/home,interesting reason
sotavento mba,True,Sotavento MBA,0123-3734,1677-09-22,2015-03-11,Still in DOAJ index,DOAJ,https://revistas.uexternado.edu.co/index.php/sotavento,interesting reason
sotl in the south,True,SOTL in the South,2523-1154,1677-09-22,2020-11-09,Still in DOAJ index,DOAJ,https://sotl-south-journal.net/?journal=sotls&page=home,interesting reason
soundeffects,True,SoundEffects,1904-500X,1677-09-22,2018-12-18,Still in DOAJ index,DOAJ,https://www.soundeffects.dk/,interesting reason
south african computer journal,True,South African Computer Journal,1015-7999,1677-09-22,2015-08-18,Still in DOAJ index,DOAJ,http://sacj.cs.uct.ac.za/,interesting reason
south african crime quarterly,True,South African Crime Quarterly,2413-3108,1677-09-22,2017-01-17,Still in DOAJ index,DOAJ,http://journals.assaf.org.za/index.php/sacq/index,interesting reason
south african family practice,True,South African Family Practice,2078-6190,1677-09-22,2020-08-31,Still in DOAJ index,DOAJ,https://safpj.co.za/index.php/safpj,interesting reason
south african journal of agricultural extension,True,South African Journal of Agricultural Extension,2413-3221,1677-09-22,2022-05-07,Still in DOAJ index,DOAJ,https://sajae.co.za/,interesting reason
south african journal of animal science,True,South African Journal of Animal Science,2221-4062,1677-09-22,2022-05-12,Still in DOAJ index,DOAJ,https://www.sasas.co.za/resources/sa-journal-animal-science/,interesting reason
south african journal of business management,True,South African Journal of Business Management,2078-5585,1677-09-22,2019-02-16,Still in DOAJ index,DOAJ,https://sajbm.org,interesting reason
south african journal of chemical engineering,True,South African Journal of Chemical Engineering,1026-9185,1677-09-22,2017-06-16,Still in DOAJ index,DOAJ,https://www.journals.elsevier.com/south-african-journal-of-chemical-engineering/,interesting reason
south african journal of chemistry,True,South African Journal of Chemistry,0379-4350,1677-09-22,2014-12-16,Still in DOAJ index,DOAJ,https://www.sabinet.co.za/sajchem/,interesting reason
south african journal of childhood education,True,South African Journal of Childhood Education,2223-7674,1677-09-22,2017-12-06,Still in DOAJ index,DOAJ,https://www.sajce.co.za,interesting reason
south african journal of communication disorders,True,South African Journal of Communication Disorders,2225-4765,1677-09-22,2016-03-28,Still in DOAJ index,DOAJ,https://sajcd.org.za/index.php/sajcd,interesting reason
south african journal of economic and management sciences,True,South African Journal of Economic and Management Sciences,2222-3436,1677-09-22,2016-11-10,Still in DOAJ index,DOAJ,https://sajems.org/index.php/sajems/index,interesting reason
south african journal of education,True,South African Journal of Education,2076-3433,1677-09-22,2016-11-14,Still in DOAJ index,DOAJ,http://www.sajournalofeducation.co.za,interesting reason
south african journal of enology and viticulture,True,South African Journal of Enology and Viticulture,0253-939X,1677-09-22,2018-01-16,Still in DOAJ index,DOAJ,http://www.journals.ac.za/index.php/sajev,interesting reason
south african journal of higher education,True,South African Journal of Higher Education,1011-3487,1677-09-22,2019-12-23,Still in DOAJ index,DOAJ,https://www.journals.ac.za/index.php/sajhe/,interesting reason
south african journal of oncology,True,South African Journal of Oncology,2518-8704,1677-09-22,2019-02-16,Still in DOAJ index,DOAJ,https://sajo.org.za,interesting reason
south african journal of physiotherapy,True,South African Journal of Physiotherapy,2410-8219,1677-09-22,2016-03-08,Still in DOAJ index,DOAJ,https://sajp.co.za/index.php/sajp,interesting reason
south african journal of psychiatry,True,South African Journal of Psychiatry,2078-6786,1677-09-22,2017-12-07,Still in DOAJ index,DOAJ,https://sajp.org.za/index.php/sajp,interesting reason
south african medical journal,True,South African Medical Journal,2078-5135,1677-09-22,2016-11-14,Still in DOAJ index,DOAJ,http://www.samj.org.za,interesting reason
south american development society journal,True,South American Development Society Journal,2446-5763,1677-09-22,2018-03-11,Still in DOAJ index,DOAJ,http://www.sadsj.org,interesting reason
south asian journal of management sciences,True,South Asian Journal of Management Sciences,2410-8537,1677-09-22,2017-01-18,Still in DOAJ index,DOAJ,http://www.iurc.edu.pk/sajms/,interesting reason
south asian journal of marketing,True,South Asian Journal of Marketing,2738-2486,1677-09-22,2022-04-01,Still in DOAJ index,DOAJ,https://www.emeraldgrouppublishing.com/journal/sajm,interesting reason
south east asia nursing research,True,South East Asia Nursing Research,2685-032X,1677-09-22,2021-07-22,Still in DOAJ index,DOAJ,https://jurnal.unimus.ac.id/index.php/SEANR,interesting reason
south eastern european journal of public health,True,South Eastern European Journal of Public Health,2197-5248,1677-09-22,2016-02-02,Still in DOAJ index,DOAJ,https://www.seejph.com/index.php/seejph/index,interesting reason
south european journal of orthodontics and dentofacial research,True,South European Journal of Orthodontics and Dentofacial Research,1849-5249,1677-09-22,2017-05-27,Still in DOAJ index,DOAJ,http://www.sejodr.org,interesting reason
south sudan medical journal,True,South Sudan Medical Journal,2309-4605,1677-09-22,2018-01-03,Still in DOAJ index,DOAJ,http://www.southsudanmedicaljournal.com,interesting reason
south sustainability,True,South Sustainability,2708-7077,1677-09-22,2021-01-20,Still in DOAJ index,DOAJ,https://revistas.cientifica.edu.pe/index.php/southsustainability,interesting reason
south-east european forestry,True,South-East European Forestry,1847-6481,1677-09-22,2015-04-29,Still in DOAJ index,DOAJ,http://www.seefor.eu/,interesting reason
southeast asian mathematics education journal,True,Southeast Asian Mathematics Education Journal,2721-8546,1677-09-22,2022-04-11,Still in DOAJ index,DOAJ,https://journal.qitepinmath.org/index.php/seamej,interesting reason
southeast asian review of english,True,Southeast Asian Review of English,0127-046X,1677-09-22,2018-08-14,Still in DOAJ index,DOAJ,https://sare.um.edu.my/,interesting reason
southeastern european medical journal,True,Southeastern European Medical Journal,2459-9484,1677-09-22,2019-07-14,Still in DOAJ index,DOAJ,http://seemedj.mefos.unios.hr/index.php/seemedj/index,interesting reason
southern african journal of critical care,True,Southern African Journal of Critical Care,2078-676X,1677-09-22,2016-11-14,Still in DOAJ index,DOAJ,http://www.sajcc.org.za,interesting reason
southern african journal of environmental education,True,Southern African Journal of Environmental Education,0256-7504,1677-09-22,2019-12-11,Still in DOAJ index,DOAJ,http://www.ajol.info/sajee,interesting reason
southern african journal of gynaecological oncology,True,Southern African Journal of Gynaecological Oncology,2074-2835,1677-09-22,2018-06-14,Still in DOAJ index,DOAJ,http://medpharm.tandfonline.com/toc/ojgo20/current,interesting reason
southern african journal of hiv medicine,True,Southern African Journal of HIV Medicine,2078-6751,1677-09-22,2016-05-01,Still in DOAJ index,DOAJ,https://sajhivmed.org.za/index.php/hivmed,interesting reason
southern african journal of infectious diseases,True,Southern African Journal of Infectious Diseases,2313-1810,1677-09-22,2019-10-29,Still in DOAJ index,DOAJ,https://sajid.co.za,interesting reason
southern clinics of istanbul eurasia,True,Southern Clinics of Istanbul Eurasia,2587-1404,1677-09-22,2020-07-09,Still in DOAJ index,DOAJ,http://www.scie.online/,interesting reason
southern spaces,True,Southern Spaces,1551-2754,1677-09-22,2018-08-15,Still in DOAJ index,DOAJ,http://southernspaces.org,interesting reason
southwest respiratory and critical care chronicles,True,Southwest Respiratory and Critical Care Chronicles,2325-9205,1677-09-22,2017-08-04,Still in DOAJ index,DOAJ,https://pulmonarychronicles.com/index.php/pulmonarychronicles/index,interesting reason
sovremennoe stroitelʹstvo i arhitektura,True,Sovremennoe Stroitelʹstvo i Arhitektura,2411-3581,1677-09-22,2016-03-19,Still in DOAJ index,DOAJ,http://modern-construction.ru/,interesting reason
